mcc_code,cat_id,dist,count,clients
5542.0,169.0,14260,5,4
7296.0,418.0,14260,4,4
8050.0,147.0,14261,4,3
4812.0,170.0,14263,5,5
5044.0,465.0,14263,9,8
7033.0,473.0,14264,1,1
5942.0,1238.0,14265,2,2
8299.0,482.0,14266,3,3
5231.0,465.0,14267,9,8
7994.0,794.0,14269,8,8
7519.0,1452.0,14270,3,3
5733.0,556.0,14270,9,9
7994.0,253.0,14271,3,3
8071.0,170.0,14271,10,3
8049.0,535.0,14272,7,7
4215.0,232.0,14273,1,1
7299.0,1422.0,14275,1,1
5996.0,391.0,14276,1,1
8999.0,1376.0,14277,4,4
8699.0,460.0,14278,13,10
3047.0,391.0,14278,6,4
8661.0,592.0,14279,20,18
3665.0,385.0,14280,1,1
5137.0,316.0,14280,20,17
3649.0,535.0,14281,3,3
7394.0,531.0,14281,12,11
6300.0,1453.0,14282,35,28
7349.0,1452.0,14283,9,7
8043.0,1126.0,14283,8,8
4816.0,1392.0,14283,23,10
7221.0,493.0,14283,22,22
5814.0,1355.0,14283,3,1
4829.0,1183.0,14286,4,2
5943.0,1108.0,14286,1,1
7841.0,1771.0,14288,17,11
5200.0,77.0,14288,1,1
-1.0,1504.0,14288,9,8
7393.0,391.0,14289,3,3
7333.0,740.0,14289,4,3
5331.0,384.0,14290,1,1
5651.0,243.0,14291,2,2
7512.0,1246.0,14292,2,2
7542.0,1423.0,14293,15,11
5261.0,14.0,14293,4,4
6051.0,1126.0,14295,4,4
8043.0,474.0,14295,13,12
7342.0,314.0,14296,1,1
5995.0,606.0,14296,13,11
-1.0,1159.0,14297,31,22
5977.0,550.0,14297,2,2
1761.0,535.0,14299,11,5
5946.0,1452.0,14299,4,4
5193.0,13.0,14300,3,3
5310.0,1451.0,14302,27,16
5933.0,1.0,14304,1,1
8050.0,1457.0,14305,4,4
5977.0,606.0,14305,31,27
5994.0,765.0,14308,2,2
7011.0,152.0,14309,9,9
5699.0,1134.0,14310,2,2
3504.0,273.0,14313,2,2
7534.0,931.0,14313,89,73
4812.0,1522.0,14314,2,1
7998.0,389.0,14315,1,1
8042.0,391.0,14316,4,4
5072.0,602.0,14317,2,2
7531.0,339.0,14317,16,10
8050.0,1187.0,14317,3,2
5211.0,388.0,14317,4,2
5972.0,583.0,14318,2,1
7996.0,20.0,14318,8,7
5122.0,465.0,14318,11,9
5967.0,1452.0,14319,12,6
5655.0,466.0,14319,2,2
5973.0,414.0,14320,8,8
5542.0,437.0,14321,29,23
4121.0,527.0,14322,1,1
5713.0,1457.0,14323,2,2
5621.0,526.0,14324,36,33
5651.0,1116.0,14324,6,6
5511.0,891.0,14324,22,21
5137.0,1246.0,14326,1,1
3665.0,931.0,14327,2,2
8071.0,315.0,14327,21,18
1750.0,931.0,14328,22,15
5945.0,1110.0,14328,6,6
5499.0,568.0,14329,7,5
7629.0,1423.0,14329,1,1
5947.0,606.0,14329,7,7
7832.0,12.0,14329,15,14
5921.0,611.0,14329,4,2
8999.0,14.0,14329,13,13
-1.0,1192.0,14331,12,11
5499.0,327.0,14331,1,1
5993.0,1246.0,14332,15,9
5945.0,1206.0,14333,3,3
5734.0,579.0,14334,6,6
5996.0,418.0,14334,1,1
5948.0,147.0,14336,24,24
7278.0,1459.0,14336,40,34
5310.0,316.0,14337,36,32
7523.0,11.0,14338,16,9
7999.0,184.0,14339,2,2
5131.0,488.0,14339,2,2
5944.0,1187.0,14339,18,16
5815.0,1165.0,14340,1,1
7922.0,1097.0,14341,1,1
7372.0,1108.0,14341,2,2
7298.0,488.0,14341,3,3
5533.0,184.0,14342,30,12
7278.0,14.0,14342,5,5
5732.0,320.0,14343,1,1
5262.0,14.0,14344,1,1
5714.0,1456.0,14344,4,3
5965.0,164.0,14344,19,4
5814.0,550.0,14344,63,26
4131.0,1754.0,14344,11,8
3509.0,583.0,14346,1,1
5968.0,153.0,14347,5,5
5422.0,1456.0,14347,9,8
7338.0,153.0,14347,2,2
5541.0,1780.0,14349,1,1
5993.0,419.0,14351,5,5
5812.0,782.0,14351,4,4
742.0,1187.0,14352,11,9
8398.0,1456.0,14354,2,1
5661.0,312.0,14354,8,7
5131.0,592.0,14355,11,10
5993.0,464.0,14355,8,7
8099.0,1434.0,14355,2,2
8398.0,1126.0,14358,8,8
5231.0,460.0,14358,52,30
3533.0,235.0,14359,1,1
7542.0,184.0,14360,14,6
5714.0,882.0,14361,2,2
5994.0,465.0,14362,11,9
5940.0,199.0,14362,10,8
4111.0,802.0,14362,2,2
4816.0,1201.0,14362,20,20
7297.0,602.0,14363,1,1
4121.0,134.0,14363,29,8
1711.0,535.0,14363,10,8
1731.0,1459.0,14364,9,9
3007.0,165.0,14367,1,1
7011.0,763.0,14368,26,11
5571.0,58.0,14368,1,1
5969.0,448.0,14369,4,3
7251.0,602.0,14370,2,2
7349.0,248.0,14372,4,3
7692.0,68.0,14373,1,1
7622.0,1450.0,14373,5,4
7832.0,1176.0,14374,1,1
7542.0,11.0,14375,14,13
7538.0,743.0,14376,1,1
4816.0,1456.0,14377,23,23
4112.0,510.0,14378,7,5
4789.0,889.0,14378,3,3
7523.0,606.0,14379,7,7
7393.0,535.0,14379,31,12
9406.0,289.0,14380,137,30
5511.0,315.0,14380,36,33
9399.0,169.0,14381,6,5
5542.0,794.0,14381,27,22
5813.0,212.0,14382,10,10
5814.0,389.0,14384,24,22
5044.0,414.0,14387,2,2
5631.0,1357.0,14387,1,1
3504.0,503.0,14388,7,5
5993.0,527.0,14389,1,1
7349.0,273.0,14389,14,10
4816.0,170.0,14390,27,18
7011.0,775.0,14391,41,28
5714.0,12.0,14391,7,7
3011.0,315.0,14392,20,18
6538.0,1799.0,14392,19,12
5931.0,418.0,14392,31,18
5251.0,794.0,14392,36,29
8661.0,68.0,14393,22,17
8062.0,248.0,14393,40,33
5193.0,483.0,14398,1,1
5933.0,251.0,14398,9,8
7829.0,482.0,14398,1,1
5199.0,460.0,14398,7,4
7542.0,579.0,14400,23,20
5641.0,882.0,14401,4,4
5499.0,463.0,14403,1,1
8241.0,503.0,14404,10,6
8071.0,526.0,14404,12,10
5969.0,65.0,14404,2,2
7841.0,474.0,14404,25,21
5072.0,316.0,14405,6,6
5200.0,1422.0,14407,9,9
8398.0,1246.0,14409,1,1
5818.0,1246.0,14409,3,3
7538.0,437.0,14410,34,32
6010.0,531.0,14411,19,13
4112.0,1171.0,14412,10,4
6011.0,427.0,14414,2,2
6399.0,21.0,14415,14,10
5137.0,315.0,14416,6,6
7379.0,928.0,14416,1,1
8211.0,448.0,14418,5,4
5977.0,688.0,14418,9,8
9222.0,1322.0,14418,1,1
5949.0,526.0,14418,19,18
5139.0,248.0,14419,4,4
5813.0,741.0,14419,1,1
4215.0,887.0,14420,7,6
5933.0,15.0,14420,8,7
5681.0,931.0,14422,66,55
7261.0,289.0,14423,12,10
8099.0,994.0,14423,2,2
4214.0,994.0,14424,1,1
1520.0,931.0,14425,9,7
5983.0,775.0,14427,1,1
5733.0,418.0,14427,15,15
9402.0,184.0,14428,6,5
8699.0,308.0,14428,3,3
5262.0,552.0,14428,3,3
5964.0,1121.0,14429,1,1
5044.0,583.0,14429,12,11
5995.0,1246.0,14430,22,18
3533.0,531.0,14431,4,4
7273.0,147.0,14431,4,4
7523.0,308.0,14432,132,78
6011.0,1161.0,14433,6,4
5309.0,161.0,14434,20,17
4511.0,763.0,14434,18,12
9406.0,1179.0,14435,1,1
5211.0,688.0,14435,8,4
7991.0,1187.0,14436,6,6
5817.0,568.0,14438,1,1
7629.0,602.0,14438,2,2
5199.0,68.0,14439,7,6
4214.0,1458.0,14439,4,4
7623.0,609.0,14439,5,3
8049.0,931.0,14439,15,12
5734.0,474.0,14439,14,12
6399.0,1451.0,14440,9,9
5818.0,688.0,14440,4,4
7997.0,162.0,14440,1,1
5993.0,184.0,14442,52,12
5941.0,488.0,14442,77,63
8099.0,891.0,14442,18,17
5983.0,315.0,14442,12,9
6051.0,1392.0,14443,1,1
5947.0,235.0,14444,4,4
5697.0,315.0,14444,8,7
5946.0,1187.0,14444,2,2
5994.0,284.0,14445,27,23
5641.0,1180.0,14445,12,9
7542.0,1361.0,14446,11,10
4789.0,775.0,14446,18,13
5192.0,418.0,14447,53,34
6513.0,488.0,14448,4,4
5441.0,419.0,14449,1,1
7829.0,251.0,14450,4,3
5814.0,590.0,14450,34,6
5331.0,1455.0,14451,4,4
7297.0,770.0,14452,18,12
5965.0,891.0,14452,3,3
7542.0,794.0,14452,50,39
5969.0,19.0,14452,2,2
5812.0,1429.0,14453,1,1
5971.0,473.0,14455,2,2
4812.0,1392.0,14455,4,4
4457.0,460.0,14455,2,2
5661.0,466.0,14455,14,13
5813.0,487.0,14455,7,7
5542.0,264.0,14455,1,1
7361.0,385.0,14460,3,2
7392.0,556.0,14461,7,6
5200.0,389.0,14462,3,3
6300.0,891.0,14462,17,16
7216.0,460.0,14463,64,39
5193.0,14.0,14465,7,6
5814.0,1520.0,14465,12,9
5251.0,1106.0,14466,1,1
5734.0,1434.0,14466,3,3
5943.0,1376.0,14466,12,12
4812.0,482.0,14467,7,7
1731.0,592.0,14469,8,6
5192.0,1.0,14469,3,3
7932.0,931.0,14471,86,16
742.0,14.0,14471,6,3
5651.0,1135.0,14473,1,1
2842.0,15.0,14473,1,1
5977.0,520.0,14473,6,6
3642.0,493.0,14475,2,2
5021.0,147.0,14478,3,3
1799.0,740.0,14480,4,4
5399.0,882.0,14481,14,12
8041.0,931.0,14481,5,4
5541.0,134.0,14482,23,6
4112.0,741.0,14482,2,2
6536.0,212.0,14484,5,2
7997.0,1456.0,14484,10,7
5651.0,1179.0,14484,3,3
7299.0,482.0,14484,9,7
7996.0,1771.0,14484,12,12
7261.0,740.0,14484,1,1
5172.0,21.0,14487,1,1
7538.0,1456.0,14488,2,2
7399.0,1645.0,14489,1,1
4899.0,1459.0,14489,32,23
5651.0,1799.0,14489,9,9
4112.0,1238.0,14489,5,2
7534.0,535.0,14489,23,19
5712.0,212.0,14489,12,12
742.0,1453.0,14492,8,6
5331.0,1645.0,14492,3,3
3649.0,1771.0,14492,1,1
5964.0,235.0,14493,6,5
5950.0,1108.0,14493,1,1
5993.0,1351.0,14494,1,1
7542.0,1180.0,14494,6,5
5262.0,414.0,14495,5,5
4829.0,496.0,14495,10,5
4899.0,887.0,14495,4,4
5261.0,21.0,14496,34,28
5977.0,533.0,14500,2,2
7372.0,19.0,14503,5,5
5046.0,147.0,14504,1,1
6012.0,1161.0,14504,1,1
5200.0,1179.0,14505,3,3
6399.0,474.0,14505,5,5
5973.0,493.0,14505,9,5
4829.0,388.0,14506,5,2
7372.0,606.0,14506,2,2
7922.0,482.0,14506,5,5
8999.0,170.0,14508,4,4
5722.0,1351.0,14508,1,1
780.0,315.0,14510,5,4
5971.0,68.0,14516,8,6
7832.0,184.0,14517,2,2
5655.0,482.0,14517,2,2
8249.0,931.0,14517,11,8
5714.0,248.0,14518,11,11
8351.0,772.0,14519,11,5
5973.0,153.0,14520,8,5
8661.0,473.0,14520,13,12
7349.0,391.0,14521,8,7
5039.0,11.0,14523,3,3
7699.0,1452.0,14523,19,9
5734.0,1201.0,14525,4,4
5993.0,1238.0,14526,6,5
5999.0,286.0,14526,2,2
5976.0,609.0,14526,17,14
7375.0,488.0,14527,5,4
7273.0,1453.0,14529,6,4
5921.0,1230.0,14529,2,2
7230.0,1458.0,14532,28,27
7534.0,1187.0,14533,3,3
4214.0,740.0,14533,34,17
5950.0,1771.0,14534,2,2
4111.0,184.0,14534,19,8
5045.0,385.0,14536,13,10
5921.0,587.0,14538,3,3
7392.0,770.0,14539,18,7
7261.0,253.0,14540,1,1
6011.0,802.0,14540,2,2
7299.0,1376.0,14543,6,5
6012.0,243.0,14543,5,5
7298.0,11.0,14546,6,3
5699.0,488.0,14547,35,28
4131.0,1135.0,14547,1,1
5681.0,1459.0,14547,4,4
4214.0,1754.0,14547,1,1
5655.0,579.0,14548,3,3
5942.0,398.0,14549,1,1
780.0,199.0,14549,6,6
7941.0,199.0,14549,42,37
7994.0,765.0,14550,3,3
7832.0,763.0,14550,15,14
7933.0,526.0,14550,2,1
4722.0,1143.0,14552,2,2
5940.0,418.0,14552,11,11
5172.0,535.0,14555,3,3
6399.0,1116.0,14556,1,1
5967.0,535.0,14559,13,8
5818.0,775.0,14559,59,22
5137.0,556.0,14560,20,20
5948.0,58.0,14560,11,11
7929.0,531.0,14561,13,11
5735.0,448.0,14561,31,26
4900.0,533.0,14563,5,5
5013.0,772.0,14565,18,16
5950.0,535.0,14567,31,27
6537.0,15.0,14568,2,2
5099.0,273.0,14571,2,1
5192.0,1771.0,14571,5,3
7251.0,1634.0,14573,1,1
7832.0,464.0,14573,2,2
5983.0,21.0,14573,4,2
7230.0,464.0,14574,4,4
2741.0,251.0,14575,25,23
5641.0,253.0,14575,2,2
5211.0,994.0,14575,5,5
8062.0,891.0,14575,48,36
8011.0,1180.0,14576,10,8
5963.0,251.0,14576,8,7
6399.0,308.0,14577,22,16
7393.0,284.0,14578,8,5
8111.0,583.0,14579,12,12
7996.0,1126.0,14579,4,4
5818.0,42.0,14580,1,1
5977.0,994.0,14580,6,6
5309.0,316.0,14581,15,15
5441.0,19.0,14581,35,13
7534.0,740.0,14581,4,4
5999.0,1116.0,14581,8,8
5734.0,212.0,14581,8,7
8062.0,1246.0,14581,11,11
5733.0,448.0,14582,3,2
5912.0,373.0,14583,1,1
5681.0,437.0,14583,1,1
4111.0,1423.0,14584,50,35
8999.0,488.0,14584,16,14
5542.0,1451.0,14586,24,19
5943.0,169.0,14586,24,18
5045.0,552.0,14587,2,2
5993.0,1522.0,14589,20,11
4121.0,1493.0,14590,1,1
5139.0,493.0,14592,3,3
7512.0,11.0,14592,10,8
8043.0,448.0,14594,17,17
1761.0,770.0,14596,5,4
8220.0,170.0,14596,2,2
4812.0,12.0,14597,11,9
7929.0,526.0,14601,1,1
5733.0,609.0,14602,10,10
7361.0,284.0,14602,6,5
4457.0,385.0,14602,4,3
5699.0,54.0,14603,2,2
5712.0,184.0,14604,8,8
5817.0,466.0,14605,4,4
5932.0,770.0,14606,1,1
5193.0,778.0,14606,8,8
5999.0,882.0,14607,7,7
5641.0,152.0,14608,12,12
5193.0,688.0,14608,1,1
8675.0,314.0,14609,1,1
5945.0,1073.0,14610,1,1
5932.0,503.0,14611,9,5
5945.0,882.0,14612,11,11
5996.0,284.0,14612,2,2
7841.0,211.0,14612,27,20
7941.0,152.0,14613,3,3
5921.0,1274.0,14614,1,1
4816.0,994.0,14618,9,8
7538.0,1126.0,14618,7,7
5311.0,351.0,14619,1,1
3504.0,391.0,14620,1,1
5198.0,592.0,14620,3,3
7278.0,437.0,14621,11,9
5411.0,371.0,14621,9,8
5411.0,321.0,14622,3,3
5441.0,994.0,14622,1,1
7299.0,765.0,14623,11,11
5542.0,775.0,14623,17,7
5968.0,11.0,14624,1,1
8931.0,1.0,14624,1,1
5139.0,460.0,14624,2,2
5399.0,1171.0,14625,19,17
5047.0,385.0,14627,6,6
4131.0,1111.0,14628,9,3
5085.0,273.0,14628,3,3
3068.0,583.0,14631,1,1
3001.0,931.0,14632,7,3
7278.0,1246.0,14632,3,3
5541.0,1041.0,14633,3,3
5814.0,1351.0,14634,5,5
5818.0,928.0,14635,8,3
5661.0,1522.0,14636,6,6
5992.0,1106.0,14637,1,1
7829.0,284.0,14638,1,1
8071.0,579.0,14638,6,5
5994.0,315.0,14639,1,1
5998.0,147.0,14640,1,1
5611.0,164.0,14641,4,4
5193.0,775.0,14641,13,7
1740.0,15.0,14642,2,1
5815.0,376.0,14642,1,1
6399.0,12.0,14642,3,3
7542.0,1422.0,14643,3,3
5932.0,493.0,14643,3,2
5072.0,289.0,14643,15,13
8043.0,13.0,14644,12,11
4111.0,620.0,14645,5,5
5992.0,13.0,14648,34,30
780.0,40.0,14650,20,17
7273.0,740.0,14650,4,4
5045.0,147.0,14651,9,8
5441.0,1127.0,14651,2,2
5735.0,1392.0,14651,7,1
7392.0,460.0,14651,11,6
7932.0,161.0,14651,2,2
3640.0,165.0,14654,6,3
5122.0,65.0,14656,1,1
8999.0,1819.0,14659,3,3
5251.0,765.0,14660,11,7
5499.0,217.0,14660,13,8
-1.0,217.0,14661,8,4
9311.0,13.0,14661,9,7
7375.0,339.0,14662,22,17
5311.0,1192.0,14663,3,3
5300.0,339.0,14663,6,6
7622.0,794.0,14664,3,3
5996.0,592.0,14666,1,1
9311.0,12.0,14667,7,7
5921.0,354.0,14668,2,1
5941.0,1361.0,14669,9,9
5047.0,314.0,14671,14,12
4511.0,184.0,14672,2,2
5912.0,163.0,14672,2,1
5811.0,480.0,14673,5,5
5039.0,1376.0,14674,5,5
5999.0,415.0,14676,1,1
5912.0,1429.0,14676,1,1
5965.0,893.0,14676,52,12
5967.0,308.0,14680,8,5
5044.0,308.0,14684,3,3
5950.0,164.0,14685,2,2
7298.0,1522.0,14686,2,2
1740.0,68.0,14687,1,1
6536.0,25.0,14692,41,12
5039.0,579.0,14693,5,5
5085.0,235.0,14694,1,1
3553.0,473.0,14695,2,2
5945.0,741.0,14696,1,1
5310.0,315.0,14696,23,21
5046.0,314.0,14697,7,4
8043.0,391.0,14697,31,28
5131.0,556.0,14697,35,30
7542.0,217.0,14697,1,1
8042.0,437.0,14700,1,1
5912.0,1268.0,14700,1,1
5947.0,889.0,14700,16,12
8011.0,488.0,14703,16,14
7542.0,526.0,14703,56,40
6513.0,741.0,14704,3,1
6010.0,465.0,14704,6,3
5722.0,776.0,14705,2,2
7012.0,592.0,14705,1,1
5814.0,200.0,14706,3,2
8661.0,606.0,14707,1,1
7251.0,161.0,14709,7,3
5719.0,885.0,14709,3,3
5948.0,763.0,14709,4,4
7538.0,1645.0,14710,1,1
3530.0,339.0,14711,1,1
5331.0,1819.0,14716,9,4
6540.0,885.0,14716,1,1
5969.0,21.0,14718,4,4
7523.0,1171.0,14719,13,7
6011.0,1644.0,14719,6,6
5611.0,248.0,14720,7,6
5733.0,592.0,14722,4,4
5967.0,12.0,14723,1,1
8042.0,531.0,14725,33,22
4131.0,415.0,14726,2,2
5169.0,526.0,14727,1,1
6300.0,21.0,14728,25,25
5941.0,184.0,14729,9,6
5719.0,65.0,14730,3,3
4899.0,1771.0,14731,3,3
5532.0,25.0,14731,12,12
5944.0,882.0,14732,3,3
4814.0,282.0,14733,1,1
7991.0,1376.0,14733,1,1
3509.0,251.0,14733,3,3
5046.0,21.0,14735,3,2
4900.0,1799.0,14737,8,8
8062.0,19.0,14737,21,14
5655.0,12.0,14740,4,4
4214.0,1453.0,14740,2,2
6012.0,551.0,14740,31,22
6211.0,448.0,14741,1,1
7216.0,315.0,14741,12,7
8021.0,184.0,14742,2,2
4214.0,289.0,14744,61,35
5172.0,165.0,14745,20,7
5714.0,891.0,14745,7,6
5099.0,289.0,14747,3,2
5541.0,54.0,14749,4,3
8062.0,466.0,14750,9,9
3642.0,556.0,14750,2,2
9402.0,232.0,14750,1,1
5942.0,1522.0,14751,34,3
8062.0,1116.0,14752,1,1
5812.0,1113.0,14754,1,1
5085.0,314.0,14754,1,1
5964.0,1850.0,14756,1,1
7211.0,165.0,14757,18,11
7211.0,535.0,14757,4,4
5200.0,994.0,14759,14,14
5251.0,487.0,14760,1,1
8071.0,312.0,14762,3,3
5965.0,474.0,14762,5,2
5941.0,851.0,14763,1,1
8043.0,606.0,14763,1,1
4112.0,1422.0,14763,3,3
8111.0,15.0,14763,48,35
5977.0,1179.0,14764,1,1
5995.0,1120.0,14765,4,4
9222.0,14.0,14765,5,5
7832.0,1458.0,14767,12,12
5571.0,1452.0,14768,2,2
4812.0,152.0,14768,3,3
5732.0,1799.0,14770,3,3
7379.0,289.0,14773,13,11
4214.0,882.0,14774,1,1
6010.0,164.0,14774,2,2
5533.0,1238.0,14775,4,4
5735.0,1116.0,14775,4,1
5131.0,448.0,14775,5,5
5967.0,25.0,14776,14,9
7299.0,1799.0,14777,1,1
7699.0,248.0,14778,3,3
4215.0,170.0,14778,8,2
5735.0,1357.0,14778,2,2
1520.0,602.0,14779,2,2
5932.0,251.0,14780,4,4
7333.0,609.0,14780,5,3
7932.0,165.0,14781,106,21
3005.0,165.0,14782,1,1
5661.0,882.0,14784,2,2
7997.0,1206.0,14785,2,2
4131.0,312.0,14786,57,40
5311.0,1754.0,14786,3,3
7395.0,1.0,14787,4,4
4814.0,611.0,14788,2,2
5733.0,1026.0,14789,1,1
5960.0,609.0,14791,2,2
7298.0,153.0,14791,17,12
5199.0,583.0,14792,11,8
1750.0,535.0,14793,4,4
5811.0,466.0,14794,5,5
8099.0,1126.0,14794,8,8
5912.0,1499.0,14796,1,1
5964.0,170.0,14797,16,6
5541.0,1422.0,14802,16,15
5172.0,25.0,14803,1,1
7392.0,583.0,14806,13,6
7622.0,1771.0,14808,5,5
7995.0,275.0,14808,1,1
7311.0,169.0,14809,15,7
5699.0,232.0,14812,2,1
5973.0,25.0,14814,7,4
4112.0,253.0,14814,10,6
5046.0,474.0,14814,3,2
5499.0,94.0,14816,1,1
5698.0,772.0,14816,6,2
7629.0,609.0,14816,7,7
5969.0,763.0,14816,6,3
4457.0,212.0,14817,1,1
5511.0,488.0,14817,8,8
7372.0,1771.0,14818,12,11
3011.0,1211.0,14820,1,1
3001.0,161.0,14820,2,1
1750.0,893.0,14822,5,5
5192.0,1423.0,14824,1,1
1761.0,153.0,14826,2,2
5944.0,775.0,14826,17,14
8220.0,437.0,14826,2,2
5733.0,794.0,14827,2,2
6540.0,147.0,14829,18,8
6538.0,1108.0,14830,14,12
5993.0,1460.0,14831,1,1
5542.0,850.0,14831,1,1
8042.0,215.0,14832,27,22
5735.0,1180.0,14832,9,8
5094.0,418.0,14832,15,12
5044.0,772.0,14832,10,7
5734.0,487.0,14833,1,1
5046.0,316.0,14835,3,2
6300.0,928.0,14836,4,4
5944.0,928.0,14836,2,2
8042.0,68.0,14836,10,10
5331.0,1097.0,14837,12,10
8099.0,1.0,14839,26,24
5944.0,1450.0,14844,11,11
5699.0,1116.0,14844,1,1
7399.0,1453.0,14844,8,7
5816.0,1641.0,14845,3,1
4214.0,13.0,14845,1,1
7375.0,556.0,14846,12,11
5551.0,15.0,14847,8,7
7922.0,1246.0,14848,8,6
6011.0,1159.0,14848,27,24
7841.0,488.0,14849,4,4
5399.0,351.0,14849,1,1
5963.0,212.0,14849,1,1
8062.0,765.0,14849,21,12
5993.0,1458.0,14849,58,30
7841.0,496.0,14851,2,2
5310.0,526.0,14851,10,10
5967.0,1171.0,14851,5,3
5198.0,473.0,14852,4,4
8011.0,1451.0,14854,66,56
5172.0,15.0,14855,4,2
5422.0,1026.0,14855,7,5
5931.0,284.0,14855,21,15
1799.0,147.0,14856,4,4
6540.0,21.0,14857,1,1
5971.0,314.0,14859,3,3
5311.0,1634.0,14860,20,18
7333.0,308.0,14860,3,2
5946.0,474.0,14860,2,2
5013.0,893.0,14861,25,20
5722.0,1108.0,14861,3,3
8675.0,535.0,14863,1,1
5691.0,475.0,14863,2,1
7333.0,770.0,14863,11,8
4121.0,243.0,14864,3,3
3586.0,531.0,14867,2,1
5964.0,1171.0,14867,8,8
7251.0,316.0,14867,5,2
9399.0,235.0,14868,9,8
7991.0,437.0,14868,9,9
5995.0,13.0,14869,71,54
5200.0,200.0,14870,1,1
5122.0,1392.0,14872,1,1
5231.0,153.0,14872,6,3
5712.0,153.0,14874,31,29
9402.0,1108.0,14874,1,1
5074.0,480.0,14874,2,2
7997.0,152.0,14875,11,8
5948.0,778.0,14878,3,3
5131.0,1451.0,14880,10,8
5950.0,1180.0,14881,1,1
7534.0,215.0,14881,28,20
5999.0,466.0,14882,27,21
4812.0,1322.0,14883,2,2
5661.0,248.0,14884,50,49
5735.0,1644.0,14885,1,1
4121.0,850.0,14885,5,4
5462.0,1314.0,14886,1,1
7699.0,391.0,14886,4,4
5973.0,533.0,14886,1,1
8249.0,15.0,14886,3,3
4215.0,488.0,14886,11,9
6011.0,1474.0,14887,2,1
8641.0,164.0,14888,1,1
6012.0,1520.0,14888,1,1
8351.0,1457.0,14888,2,2
3553.0,1452.0,14889,3,2
5733.0,772.0,14890,19,14
7210.0,1187.0,14890,3,3
8249.0,772.0,14890,3,3
5065.0,1771.0,14891,2,2
742.0,253.0,14893,4,4
5947.0,1422.0,14894,1,1
5169.0,1459.0,14894,1,1
4411.0,602.0,14895,1,1
5065.0,1206.0,14895,1,1
5072.0,418.0,14898,18,12
5950.0,778.0,14898,2,2
4112.0,11.0,14899,18,13
6536.0,891.0,14900,3,3
6010.0,592.0,14902,6,6
8062.0,212.0,14904,14,12
7993.0,460.0,14906,8,7
5065.0,460.0,14907,12,12
7394.0,414.0,14907,4,3
5947.0,1282.0,14908,2,2
5699.0,1361.0,14909,7,6
8249.0,535.0,14911,1,1
7523.0,1325.0,14911,9,5
7379.0,531.0,14912,17,13
3501.0,165.0,14912,10,10
5532.0,763.0,14912,3,3
5065.0,482.0,14914,1,1
7399.0,147.0,14915,26,22
5631.0,488.0,14917,8,8
5599.0,891.0,14918,2,2
1731.0,493.0,14918,2,2
7998.0,1457.0,14919,2,2
5713.0,251.0,14920,44,38
8042.0,58.0,14921,2,2
5699.0,152.0,14922,14,13
9311.0,312.0,14922,2,2
7997.0,510.0,14922,5,1
7829.0,503.0,14923,8,6
7393.0,556.0,14925,5,5
780.0,164.0,14925,4,4
8211.0,215.0,14927,12,10
5251.0,248.0,14928,18,15
5815.0,1108.0,14928,5,4
7221.0,1423.0,14929,1,1
5969.0,1126.0,14930,1,1
7298.0,526.0,14930,19,14
5941.0,763.0,14932,34,24
5013.0,592.0,14932,6,6
-1.0,1130.0,14932,3,3
5231.0,1434.0,14932,2,2
4214.0,164.0,14933,7,7
9311.0,1392.0,14934,8,5
4457.0,592.0,14934,2,2
5943.0,11.0,14935,10,9
5931.0,20.0,14935,2,2
5921.0,1179.0,14936,5,5
8641.0,465.0,14937,6,1
4812.0,1159.0,14937,4,4
7375.0,58.0,14937,3,3
5655.0,891.0,14938,10,10
6300.0,1771.0,14939,9,7
4112.0,1192.0,14940,1,1
5976.0,12.0,14941,1,1
5499.0,743.0,14941,7,3
7999.0,1110.0,14941,2,2
5732.0,1120.0,14943,1,1
3011.0,13.0,14943,6,5
4722.0,1322.0,14943,3,3
5199.0,414.0,14944,2,2
5551.0,531.0,14947,5,5
5169.0,40.0,14947,1,1
5940.0,460.0,14947,10,9
5655.0,264.0,14948,1,1
7523.0,813.0,14948,2,2
8071.0,12.0,14948,9,9
8050.0,11.0,14949,1,1
6010.0,215.0,14950,21,18
5912.0,1185.0,14951,2,2
5921.0,1111.0,14952,4,3
6010.0,1357.0,14952,1,1
7538.0,65.0,14956,4,4
5422.0,778.0,14957,18,17
4789.0,1126.0,14957,4,4
7994.0,885.0,14958,2,2
780.0,312.0,14961,2,1
5399.0,776.0,14963,2,2
6536.0,526.0,14964,13,6
5734.0,11.0,14965,5,5
7372.0,152.0,14967,1,1
7996.0,169.0,14968,8,7
5451.0,1644.0,14969,3,2
5451.0,184.0,14970,4,3
7995.0,928.0,14970,18,4
5111.0,1.0,14971,14,8
5943.0,1110.0,14971,9,5
5198.0,153.0,14971,2,2
4111.0,464.0,14976,4,3
7997.0,1819.0,14978,3,3
7622.0,448.0,14978,9,6
5994.0,1187.0,14978,1,1
5976.0,464.0,14979,1,1
5013.0,775.0,14981,3,3
4121.0,1282.0,14981,12,2
4131.0,1143.0,14981,10,8
7998.0,556.0,14982,5,5
5967.0,465.0,14982,9,5
7523.0,1110.0,14982,2,2
5933.0,772.0,14984,7,5
5815.0,1282.0,14987,6,3
5811.0,802.0,14987,1,1
4829.0,1115.0,14988,2,2
5094.0,414.0,14990,3,3
5964.0,611.0,14990,2,2
